datestamp,timestamp,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season,cnt
16/11/2016 22:00,,11,11,82,17,3,0,0,2,585
16/11/2016 23:00,,10.5,9,79.5,19.5,4,0,0,2,390
17/11/2016 00:00,,10,8,76,16,7,0,0,2,173
17/11/2016 01:00,,9,6.5,82,16,1,0,0,2,118
17/11/2016 02:00,,9,6,82,18.5,1,0,0,2,71
17/11/2016 03:00,,9.5,7,76.5,19,7,0,0,2,56
17/11/2016 04:00,,9,6,76,17,7,0,0,2,40
17/11/2016 05:00,,8.5,5.5,79,18,4,0,0,2,126
17/11/2016 06:00,,9,6,73.5,18,3,0,0,2,639
17/11/2016 07:00,,9,6,71,18,2,0,0,2,2231
17/11/2016 08:00,,9,6,71,17,1,0,0,2,4532
17/11/2016 09:00,,10,7.5,67,19.5,2,0,0,2,2108
17/11/2016 10:00,,10,8,71,18,3,0,0,2,1018
17/11/2016 11:00,,11.5,11.5,74.5,27,3,0,0,2,907
17/11/2016 12:00,,12.5,12.5,69.5,25,3,0,0,2,1139
17/11/2016 13:00,,13.5,13.5,63,30.5,3,0,0,2,1092
17/11/2016 14:00,,13,13,67,37,3,0,0,2,930
17/11/2016 15:00,,12,12,65,31.5,2,0,0,2,1113
17/11/2016 16:00,,11,8.5,67,39,7,0,0,2,1420
17/11/2016 17:00,,10,6,67,33,7,0,0,2,2651
17/11/2016 18:00,,10,7,67,27,3,0,0,2,2761
17/11/2016 19:00,,10,7.5,67,21.5,2,0,0,2,1637
17/11/2016 20:00,,9.5,6.5,64,24,2,0,0,2,960
17/11/2016 21:00,,9,6.5,66,15,2,0,0,2,710
17/11/2016 22:00,,9,6,66,18.5,1,0,0,2,591
17/11/2016 23:00,,9,6,66,18,1,0,0,2,439
18/11/2016 00:00,,8,4.5,71,23.5,2,0,0,2,206
18/11/2016 01:00,,7,2.5,73.5,29.5,7,0,0,2,112
18/11/2016 02:00,,6,2,78.5,23,1,0,0,2,82
18/11/2016 03:00,,6,2,76,23,1,0,0,2,62
18/11/2016 04:00,,5.5,1.5,78.5,23,1,0,0,2,40
18/11/2016 05:00,,5,1.5,81,18,1,0,0,2,117
18/11/2016 06:00,,5,0,76,26,1,0,0,2,567
18/11/2016 07:00,,5,1,76,24,1,0,0,2,1935
18/11/2016 08:00,,5,0.5,76,24,1,0,0,2,3927
18/11/2016 09:00,,6.5,3,73.5,22,2,0,0,2,2184
18/11/2016 10:00,,7,4,66,19,2,0,0,2,1089
18/11/2016 11:00,,7,3.5,66,20.5,2,0,0,2,944
18/11/2016 12:00,,7.5,4,61.5,21,1,0,0,2,1208
18/11/2016 13:00,,8,5,62,22,1,0,0,2,1280
18/11/2016 14:00,,8,5,64,21,2,0,0,2,1182
18/11/2016 15:00,,7.5,4,64,22,2,0,0,2,1245
18/11/2016 16:00,,6.5,3.5,71,16.5,2,0,0,2,1659
18/11/2016 17:00,,6,4,73.5,11,1,0,0,2,2774
18/11/2016 18:00,,6,4,71,9,1,0,0,2,2256
18/11/2016 19:00,,6,3,71,13,1,0,0,2,1322
18/11/2016 20:00,,6,3.5,71,13,1,0,0,2,760
18/11/2016 21:00,,6,3.5,71,12,1,0,0,2,617
18/11/2016 22:00,,5,2,76,11,1,0,0,2,526
18/11/2016 23:00,,5,2,76,11,1,0,0,2,500
19/11/2016 00:00,,4.5,2,78.5,10,1,0,1,2,320
19/11/2016 01:00,,4,0.5,81,16,1,0,1,2,298
19/11/2016 02:00,,4,0,84,17,1,0,1,2,229
19/11/2016 03:00,,4,0,84,18.5,1,0,1,2,132
19/11/2016 04:00,,4,0,81,17,1,0,1,2,87
19/11/2016 05:00,,4,0,81,22,1,0,1,2,86
19/11/2016 06:00,,4,-0.5,81,22,1,0,1,2,103
19/11/2016 07:00,,4,0,81,17,1,0,1,2,254
19/11/2016 08:00,,4,0.5,84,16,1,0,1,2,472
19/11/2016 09:00,,5,1.5,81,18,1,0,1,2,882
19/11/2016 10:00,,6.5,3.5,73.5,18,1,0,1,2,1270
19/11/2016 11:00,,7,4,68.5,18.5,1,0,1,2,1600
19/11/2016 12:00,,8,5,66,19,1,0,1,2,1876
19/11/2016 13:00,,8,5,64,15,1,0,1,2,1826
19/11/2016 14:00,,8,5,62,16,1,0,1,2,1776
19/11/2016 15:00,,8,5.5,66,16,1,0,1,2,1703
19/11/2016 16:00,,6.5,3.5,78.5,17,7,0,1,2,1371
19/11/2016 17:00,,6,3,81,14,1,0,1,2,1114
19/11/2016 18:00,,6.5,3.5,84,16,7,0,1,2,788
19/11/2016 19:00,,6,3,87,13,7,0,1,2,670
19/11/2016 20:00,,6,3,90,15,7,0,1,2,440
19/11/2016 21:00,,6,3,93,16,7,0,1,2,254
19/11/2016 22:00,,6,3,93,19,7,0,1,2,296
19/11/2016 23:00,,7,4,90,17,7,0,1,2,222
20/11/2016 00:00,,8,4.5,84.5,25,7,0,1,2,53
20/11/2016 01:00,,8,4,87,28,26,0,1,2,66
20/11/2016 02:00,,8,4,93,30.5,26,0,1,2,61
20/11/2016 03:00,,9,5.5,87,27,7,0,1,2,53
20/11/2016 04:00,,9,6,90.5,24,26,0,1,2,19
20/11/2016 05:00,,9.5,6.5,91,22,26,0,1,2,24
20/11/2016 06:00,,9.5,7,94,15.5,26,0,1,2,21
20/11/2016 07:00,,9,6,97,22.5,7,0,1,2,119
20/11/2016 08:00,,9,5,87,32,3,0,1,2,238
20/11/2016 09:00,,9,5,87,29,3,0,1,2,432
20/11/2016 10:00,,8,4,87,30,7,0,1,2,514
20/11/2016 11:00,,7.5,3,81.5,31.5,7,0,1,2,776
20/11/2016 12:00,,7,3,81,25,4,0,1,2,988
20/11/2016 13:00,,7,3,81,25,3,0,1,2,1066
20/11/2016 14:00,,7,3,81,23,3,0,1,2,1035
20/11/2016 15:00,,7,4,78.5,18,3,0,1,2,1077
20/11/2016 16:00,,7,5,76,12,3,0,1,2,899
20/11/2016 17:00,,7,6,76,6.5,3,0,1,2,829
20/11/2016 18:00,,7,7,78.5,4,3,0,1,2,743
20/11/2016 19:00,,7,5.5,76,7.5,3,0,1,2,598
20/11/2016 20:00,,7,5.5,78.5,10,1,0,1,2,473
20/11/2016 21:00,,6,3.5,87,12,7,0,1,2,319
20/11/2016 22:00,,6,3,87,14,7,0,1,2,118
20/11/2016 23:00,,6,3,93,17,26,0,1,2,92
21/11/2016 00:00,,6,3,93,15,7,0,0,2,52
21/11/2016 01:00,,6,3,93,16,7,0,0,2,30
21/11/2016 02:00,,6,3.5,93,10,7,0,0,2,15
21/11/2016 03:00,,6,3.5,93,12,7,0,0,2,9
21/11/2016 04:00,,6.5,5,90,9.5,7,0,0,2,28
21/11/2016 05:00,,7,5,93,11,7,0,0,2,107
21/11/2016 06:00,,7,5,93,11,3,0,0,2,448
21/11/2016 07:00,,8,5.5,93,13,3,0,0,2,1511
21/11/2016 08:00,,8.5,6,93.5,15,7,0,0,2,3321
21/11/2016 09:00,,9.5,7.5,97,16,2,0,0,2,1736
21/11/2016 10:00,,11.5,11.5,91,20,3,0,0,2,734
21/11/2016 11:00,,12,12,94,21,3,0,0,2,577
21/11/2016 12:00,,13,13,88,23,7,0,0,2,527
21/11/2016 13:00,,13,13,88,26,7,0,0,2,283
21/11/2016 14:00,,13.5,13.5,67,29,2,0,0,2,599
21/11/2016 15:00,,12,12,74.5,20.5,2,0,0,2,843
21/11/2016 16:00,,12,12,77,18,3,0,0,2,1296
21/11/2016 17:00,,12,12,74.5,20,7,0,0,2,1834
21/11/2016 18:00,,12,12,77,19,7,0,0,2,2364
21/11/2016 19:00,,12,12,79.5,12,7,0,0,2,1251
21/11/2016 20:00,,12,12,82,12,2,0,0,2,808
21/11/2016 21:00,,11,11,88,15,2,0,0,2,492
21/11/2016 22:00,,11.5,11.5,85,17,7,0,0,2,228
21/11/2016 23:00,,11.5,11.5,77,20.5,7,0,0,2,137
22/11/2016 00:00,,11,11,74.5,18,3,0,0,2,90
22/11/2016 01:00,,10.5,9.5,74,18,7,0,0,2,54
22/11/2016 02:00,,9.5,7,84.5,19,7,0,0,2,33
22/11/2016 03:00,,10,7,82,24,7,0,0,2,24
22/11/2016 04:00,,10,7,85,24,7,0,0,2,23
22/11/2016 05:00,,11,11,74.5,30,7,0,0,2,100
22/11/2016 06:00,,10,7,76,24,2,0,0,2,598
22/11/2016 07:00,,11,11,72,25,7,0,0,2,2055
22/11/2016 08:00,,11,11,69.5,26,7,0,0,2,4248
22/11/2016 09:00,,12,12,63,29.5,3,0,0,2,2174
22/11/2016 10:00,,12,12,63,30,2,0,0,2,992
22/11/2016 11:00,,12,12,63,31.5,3,0,0,2,780
22/11/2016 12:00,,12,12,65,23,3,0,0,2,983
22/11/2016 13:00,,11,11,74.5,20,7,0,0,2,1033
22/11/2016 14:00,,11,11,77,22,2,0,0,2,1001
22/11/2016 15:00,,11,11,74.5,19.5,3,0,0,2,1136
22/11/2016 16:00,,10,7.5,76,19.5,2,0,0,2,1544
22/11/2016 17:00,,10,8,76,17,2,0,0,2,3114
22/11/2016 18:00,,10,8,76,16,2,0,0,2,3036
22/11/2016 19:00,,10,8,76,14,2,0,0,2,1639
22/11/2016 20:00,,9.5,8.5,79,9,2,0,0,2,1099
22/11/2016 21:00,,9,8.5,82,3,2,0,0,2,754
22/11/2016 22:00,,8.5,7.5,87,8,7,0,0,2,571
22/11/2016 23:00,,8.5,7,84.5,8,4,0,0,2,341
23/11/2016 00:00,,9,8.5,82,6.5,3,0,0,2,160
23/11/2016 01:00,,9,9,82,2,2,0,0,2,88
23/11/2016 02:00,,7.5,7.5,90,0,3,0,0,2,64
23/11/2016 03:00,,7,7,93,4,2,0,0,2,40
23/11/2016 04:00,,7.5,7.5,90,4,2,0,0,2,48
23/11/2016 05:00,,7,6.5,93,5,3,0,0,2,111
23/11/2016 06:00,,7,6.5,90,5,3,0,0,2,650
23/11/2016 07:00,,7,6.5,87,5,1,0,0,2,2201
23/11/2016 08:00,,7,6,90,6,2,0,0,2,4423
23/11/2016 09:00,,8,7,82,6.5,1,0,0,2,2309
23/11/2016 10:00,,8,7,84.5,6.5,1,0,0,2,1005
23/11/2016 11:00,,9.5,9,79,6.5,2,0,0,2,897
23/11/2016 12:00,,10.5,10,74,9,2,0,0,2,1157
23/11/2016 13:00,,11,11,72,14,2,0,0,2,1105
23/11/2016 14:00,,11,11,77,14,2,0,0,2,1044
23/11/2016 15:00,,11,11,77,15,3,0,0,2,1229
23/11/2016 16:00,,10,8,82,15,2,0,0,2,1578
23/11/2016 17:00,,10,8,82,15,2,0,0,2,3114
23/11/2016 18:00,,10,7.5,82,19.5,3,0,0,2,3081
23/11/2016 19:00,,10,7,82,21,3,0,0,2,1661
23/11/2016 20:00,,10,7,85,20,3,0,0,2,1011
23/11/2016 21:00,,10,7.5,88,18.5,3,0,0,2,750
23/11/2016 22:00,,10,7.5,88,20.5,4,0,0,2,650
23/11/2016 23:00,,10,7,88,21,4,0,0,2,392
24/11/2016 00:00,,11,11,82,21,4,0,0,2,166
24/11/2016 01:00,,11,11,82,20.5,4,0,0,2,98
24/11/2016 02:00,,11,11,82,21,4,0,0,2,72
24/11/2016 03:00,,11,11,82,25,4,0,0,2,49
24/11/2016 04:00,,11,11,77,23,4,0,0,2,49
24/11/2016 05:00,,10,7,82,23,4,0,0,2,99
24/11/2016 06:00,,10,7.5,85,21.5,3,0,0,2,650
24/11/2016 07:00,,10,8,82,19,3,0,0,2,2105
24/11/2016 08:00,,10,7,82,20,3,0,0,2,4483
24/11/2016 09:00,,11,11,77,20.5,3,0,0,2,2223
24/11/2016 10:00,,11,11,77,20.5,3,0,0,2,1079
24/11/2016 11:00,,11,11,77,20.5,3,0,0,2,909
24/11/2016 12:00,,11,11,77,21,3,0,0,2,1191
24/11/2016 13:00,,11,11,72,29,3,0,0,2,1081
24/11/2016 14:00,,11,11,72,28.5,3,0,0,2,1017
24/11/2016 15:00,,10,7,71,27,3,0,0,2,1095
24/11/2016 16:00,,10,7.5,71,19.5,3,0,0,2,1554
24/11/2016 17:00,,9.5,6.5,73.5,20,3,0,0,2,2954
24/11/2016 18:00,,9,6,76,23,2,0,0,2,2828
24/11/2016 19:00,,9,6,76,23,2,0,0,2,1538
24/11/2016 20:00,,9,6,73.5,23,1,0,0,2,985
24/11/2016 21:00,,8.5,5.5,73.5,21,1,0,0,2,715
24/11/2016 22:00,,8,5,76,19.5,1,0,0,2,580
24/11/2016 23:00,,8,5,76,20.5,1,0,0,2,421
25/11/2016 00:00,,8,5,76,18.5,1,0,0,2,221
25/11/2016 01:00,,7,4,81,17,1,0,0,2,144
25/11/2016 02:00,,7,4,78.5,16,1,0,0,2,101
25/11/2016 03:00,,7,4.5,76,14,1,0,0,2,50
25/11/2016 04:00,,7,5.5,76,9,1,0,0,2,50
25/11/2016 05:00,,7,4,76,17,1,0,0,2,109
25/11/2016 06:00,,6.5,3.5,78.5,16,1,0,0,2,518
25/11/2016 07:00,,7,4.5,71,14,1,0,0,2,1904
25/11/2016 08:00,,7,4.5,71,13,1,0,0,2,3918
25/11/2016 09:00,,7.5,5,68.5,14,1,0,0,2,2210
25/11/2016 10:00,,9.5,7,60,18,1,0,0,2,1107
25/11/2016 11:00,,10.5,9.5,56,19.5,1,0,0,2,1036
25/11/2016 12:00,,11.5,11.5,45.5,26,1,0,0,2,1412
25/11/2016 13:00,,12,12,42.5,25,1,0,0,2,1397
25/11/2016 14:00,,11.5,11.5,48.5,21,1,0,0,2,1252
25/11/2016 15:00,,10.5,9,58,20.5,1,0,0,2,1372
25/11/2016 16:00,,9.5,7,66.5,17,1,0,0,2,1743
25/11/2016 17:00,,8.5,6.5,73.5,14,1,0,0,2,2955
25/11/2016 18:00,,8,6,76,13,1,0,0,2,2303
25/11/2016 19:00,,7.5,5.5,78.5,12,1,0,0,2,1291
25/11/2016 20:00,,7,4.5,81,14,1,0,0,2,792
25/11/2016 21:00,,7,4,81,16,1,0,0,2,548
25/11/2016 22:00,,7,5,81,13,1,0,0,2,541
25/11/2016 23:00,,6,4,87,7,1,0,0,2,439
26/11/2016 00:00,,6,4,87,10,1,0,1,2,360
26/11/2016 01:00,,5,2.5,93,10,1,0,1,2,320
26/11/2016 02:00,,5,2.5,87,10,1,0,1,2,202
26/11/2016 03:00,,5,3.5,87,6.5,1,0,1,2,145
26/11/2016 04:00,,5,4.5,87,5,1,0,1,2,100
26/11/2016 05:00,,4,4,93,2,1,0,1,2,85
26/11/2016 06:00,,3.5,3.5,93,4,1,0,1,2,96
26/11/2016 07:00,,4,4,93,0,1,0,1,2,221
26/11/2016 08:00,,3.5,3.5,93,4,1,0,1,2,454
26/11/2016 09:00,,5,5,87,0,2,0,1,2,867
26/11/2016 10:00,,6.5,5,84,7.5,1,0,1,2,1233
26/11/2016 11:00,,8,6.5,82,8,1,0,1,2,1572
26/11/2016 12:00,,8.5,6.5,79,11,3,0,1,2,1744
26/11/2016 13:00,,9,6.5,76,15,2,0,1,2,1780
26/11/2016 14:00,,9,6.5,73.5,17,2,0,1,2,1896
26/11/2016 15:00,,9,7,76,12,2,0,1,2,1705
26/11/2016 16:00,,9,8,76,7.5,1,0,1,2,1552
26/11/2016 17:00,,8.5,8,79,5,1,0,1,2,1259
26/11/2016 18:00,,8,7,82,6,2,0,1,2,1057
26/11/2016 19:00,,7.5,5.5,84.5,11,2,0,1,2,882
26/11/2016 20:00,,6.5,4,90,12,2,0,1,2,667
26/11/2016 21:00,,6,3.5,87,13,2,0,1,2,473
26/11/2016 22:00,,5.5,4.5,90,5.5,1,0,1,2,504
26/11/2016 23:00,,5,4,93,6,1,0,1,2,407
27/11/2016 00:00,,5,5,93,0,2,0,1,2,384
27/11/2016 01:00,,5,4,93,6,2,0,1,2,358
27/11/2016 02:00,,6,5.5,90,5,7,0,1,2,224
27/11/2016 03:00,,6,5,93,6,7,0,1,2,184
27/11/2016 04:00,,6,6,93,2,7,0,1,2,86
27/11/2016 05:00,,6,6,93,4,7,0,1,2,66
27/11/2016 06:00,,6.5,6.5,90,2,4,0,1,2,78
27/11/2016 07:00,,7,5.5,90,7.5,4,0,1,2,147
27/11/2016 08:00,,8,6,82,12,4,0,1,2,318
27/11/2016 09:00,,8,6,79,10,4,0,1,2,631
27/11/2016 10:00,,9,6.5,71,14,4,0,1,2,928
27/11/2016 11:00,,9,6,71,18,4,0,1,2,1259
27/11/2016 12:00,,9,6,66,20,3,0,1,2,1461
27/11/2016 13:00,,9,6.5,64,16,3,0,1,2,1410
27/11/2016 14:00,,9,7.5,66,10,3,0,1,2,1470
27/11/2016 15:00,,9,7,68.5,12,3,0,1,2,1349
27/11/2016 16:00,,9,7,71,13,3,0,1,2,1196
27/11/2016 17:00,,8.5,6.5,68.5,14,4,0,1,2,951
27/11/2016 18:00,,8,6,68.5,12,3,0,1,2,817
27/11/2016 19:00,,7.5,4.5,73.5,15,3,0,1,2,651
27/11/2016 20:00,,8,5,71,16,3,0,1,2,471
27/11/2016 21:00,,8,5,71,18,3,0,1,2,420
27/11/2016 22:00,,7,4.5,73.5,13,4,0,1,2,374
27/11/2016 23:00,,7.5,5.5,66.5,12,4,0,1,2,213
28/11/2016 00:00,,8,5.5,62,14,4,0,0,2,152
28/11/2016 01:00,,8,5.5,62,14,4,0,0,2,92
28/11/2016 02:00,,8,5.5,62,14,4,0,0,2,59
28/11/2016 03:00,,8,5,62,15,4,0,0,2,27
28/11/2016 04:00,,8,6,62,12,4,0,0,2,35
28/11/2016 05:00,,8,5.5,64,14,3,0,0,2,131
28/11/2016 06:00,,7,4.5,73.5,13,3,0,0,2,577
28/11/2016 07:00,,6.5,4.5,73.5,9,2,0,0,2,2066
28/11/2016 08:00,,6,4,71,10,1,0,0,2,4291
28/11/2016 09:00,,7.5,5,59.5,14,1,0,0,2,2200
28/11/2016 10:00,,8,4.5,48,24,1,0,0,2,905
28/11/2016 11:00,,8.5,4.5,50,28,1,0,0,2,842
28/11/2016 12:00,,9,5,50,28,2,0,0,2,1109
28/11/2016 13:00,,8,4,51.5,30.5,2,0,0,2,1082
28/11/2016 14:00,,8,4,53,29,2,0,0,2,961
28/11/2016 15:00,,8,4.5,59.5,26,2,0,0,2,1135
28/11/2016 16:00,,7,3,66,22,2,0,0,2,1422
28/11/2016 17:00,,6,3,71,15,1,0,0,2,2995
28/11/2016 18:00,,6,3,71,14,1,0,0,2,2825
28/11/2016 19:00,,5,2,73,16,1,0,0,2,1608
28/11/2016 20:00,,5,2,70,14,1,0,0,2,910
28/11/2016 21:00,,4,2,75,8.5,1,0,0,2,665
28/11/2016 22:00,,3,2.5,78,5,1,0,0,2,440
28/11/2016 23:00,,2.5,1,84,6.5,1,0,0,2,236
29/11/2016 00:00,,2,1,81,4,1,0,0,2,110
29/11/2016 01:00,,1.5,1.5,84,3,1,0,0,2,46
29/11/2016 02:00,,1,0,87,5,1,0,0,2,31
29/11/2016 03:00,,1,1,87,4,1,0,0,2,20
29/11/2016 04:00,,1,0,87,4,1,0,0,2,41
29/11/2016 05:00,,1,-1,87,6,1,0,0,2,99
29/11/2016 06:00,,1,-1,87,6,1,0,0,2,609
29/11/2016 07:00,,1,-1,87,6,1,0,0,2,2115
29/11/2016 08:00,,1,0,87,5,1,0,0,2,4185
29/11/2016 09:00,,2.5,0,81,7.5,1,0,0,2,2264
29/11/2016 10:00,,4.5,3.5,75.5,6.5,1,0,0,2,997
29/11/2016 11:00,,5.5,4,73.5,6.5,1,0,0,2,871
29/11/2016 12:00,,7,5,63.5,10.5,1,0,0,2,1077
29/11/2016 13:00,,7,4.5,57,15,1,0,0,2,1085
29/11/2016 14:00,,7,4,49,17,1,0,0,2,1047
29/11/2016 15:00,,6.5,4.5,55,11,1,0,0,2,1101
29/11/2016 16:00,,5,2.5,61,10,1,0,0,2,1511
29/11/2016 17:00,,5,3.5,66,6.5,1,0,0,2,3158
29/11/2016 18:00,,3.5,2.5,75.5,6,1,0,0,2,3162
29/11/2016 19:00,,3,3,78,4,1,0,0,2,1620
29/11/2016 20:00,,2,1,84,3.5,1,0,0,2,968
29/11/2016 21:00,,2,1,78,4,1,0,0,2,679
29/11/2016 22:00,,1.5,1.5,84,4,1,0,0,2,528
29/11/2016 23:00,,1,-2,84,9,1,0,0,2,283
30/11/2016 00:00,,1,0,87,5,1,0,0,2,137
30/11/2016 01:00,,0,0,90,1,1,0,0,2,72
30/11/2016 02:00,,0,-1.5,87,6.5,1,0,0,2,46
30/11/2016 03:00,,0,-2.5,83.5,6.5,1,0,0,2,25
30/11/2016 04:00,,0,-3.5,83.5,9,1,0,0,2,36
30/11/2016 05:00,,-1,-4.5,86,10,1,0,0,2,115
30/11/2016 06:00,,-0.5,-4.5,90,11,1,0,0,2,555
30/11/2016 07:00,,0,-3.5,87,11,1,0,0,2,2001
30/11/2016 08:00,,0,-3.5,87,11,1,0,0,2,4109
30/11/2016 09:00,,1,-2,81,11,1,0,0,2,2270
30/11/2016 10:00,,2.5,-0.5,78,10,1,0,0,2,912
30/11/2016 11:00,,4,1.5,70,10,1,0,0,2,808
30/11/2016 12:00,,5.5,3.5,63.5,10,1,0,0,2,1037
30/11/2016 13:00,,6.5,4,61,13,1,0,0,2,1062
30/11/2016 14:00,,7,5,61,11,1,0,0,2,1063
30/11/2016 15:00,,6.5,4,63.5,12,1,0,0,2,1127
30/11/2016 16:00,,6,3,66,13,1,0,0,2,1518
30/11/2016 17:00,,5,2,66,13,1,0,0,2,2844
30/11/2016 18:00,,5,2,63.5,15,1,0,0,2,3092
30/11/2016 19:00,,4.5,1.5,63,13,1,0,0,2,1560
30/11/2016 20:00,,4,1,63,13,1,0,0,2,969
30/11/2016 21:00,,4,1,63,13,1,0,0,2,657
30/11/2016 22:00,,3,-0.5,60,14,1,0,0,2,597
30/11/2016 23:00,,3,-1,62.5,16,1,0,0,2,322
01/12/2016 00:00,,3,-0.5,60,14,1,0,0,3,199
01/12/2016 01:00,,2,-1.5,65,14,1,0,0,3,89
01/12/2016 02:00,,2,-1,65,11,1,0,0,3,60
01/12/2016 03:00,,2,-2,60,15,1,0,0,3,42
01/12/2016 04:00,,2,-2,58,16,1,0,0,3,30
01/12/2016 05:00,,2,-2,56,13,1,0,0,3,88
01/12/2016 06:00,,2,-2,56,15,1,0,0,3,539
01/12/2016 07:00,,1.5,-2,62.5,12,1,0,0,3,1842
01/12/2016 08:00,,2,-1.5,62.5,12,2,0,0,3,4075
01/12/2016 09:00,,2.5,-1,73,13,2,0,0,3,2168
01/12/2016 10:00,,4,1,75,14,3,0,0,3,997
01/12/2016 11:00,,4.5,1.5,81,13,3,0,0,3,838
01/12/2016 12:00,,5.5,3,87,12,2,0,0,3,1084
01/12/2016 13:00,,7,5,81,13,1,0,0,3,1089
01/12/2016 14:00,,8,5.5,71,14,1,0,0,3,1047
01/12/2016 15:00,,8,6,71,13,1,0,0,3,1151
01/12/2016 16:00,,8,5.5,76,14,1,0,0,3,1440
01/12/2016 17:00,,7,5,81,11,1,0,0,3,2785
01/12/2016 18:00,,6.5,3.5,81,14,1,0,0,3,2607
01/12/2016 19:00,,6,4,81,11,2,0,0,3,1432
01/12/2016 20:00,,5,3,87,9,2,0,0,3,940
01/12/2016 21:00,,5,3,87,9,4,0,0,3,658
01/12/2016 22:00,,5,3,87,9,4,0,0,3,607
01/12/2016 23:00,,5,3,87,8,4,0,0,3,438
02/12/2016 00:00,,5.5,3.5,84,8,4,0,0,3,227
02/12/2016 01:00,,5,3,87,8,4,0,0,3,168
02/12/2016 02:00,,5.5,4,84,7.5,4,0,0,3,97
02/12/2016 03:00,,5,3,87,9,4,0,0,3,49
02/12/2016 04:00,,6,4,81,10,4,0,0,3,48
02/12/2016 05:00,,6,4,81,7,4,0,0,3,94
02/12/2016 06:00,,6,4.5,84,8.5,3,0,0,3,498
02/12/2016 07:00,,6,4,84,8,3,0,0,3,1722
02/12/2016 08:00,,6,4,87,7,3,0,0,3,3748
02/12/2016 09:00,,7,5.5,81,8,3,0,0,3,2205
02/12/2016 10:00,,7.5,6.5,84.5,6.5,3,0,0,3,995
02/12/2016 11:00,,8,7.5,82,5,3,0,0,3,923
02/12/2016 12:00,,8,7,82,6,4,0,0,3,1203
02/12/2016 13:00,,8,8,82,4,3,0,0,3,1195
02/12/2016 14:00,,8,8,82,4,3,0,0,3,1119
02/12/2016 15:00,,8,8,82,4,3,0,0,3,1366
02/12/2016 16:00,,8,7.5,82,5,4,0,0,3,1697
02/12/2016 17:00,,8,8,82,3,4,0,0,3,2756
02/12/2016 18:00,,8,7,84.5,6,7,0,0,3,2166
02/12/2016 19:00,,7.5,7,90,5.5,3,0,0,3,1286
02/12/2016 20:00,,7,6,93,6.5,4,0,0,3,799
02/12/2016 21:00,,7,6,93,7,4,0,0,3,549
02/12/2016 22:00,,7,6,93,7,4,0,0,3,589
02/12/2016 23:00,,7,5.5,90,7.5,3,0,0,3,492
03/12/2016 00:00,,6,5.5,93,5,4,0,1,3,414
03/12/2016 01:00,,6,6,87,2,4,0,1,3,387
03/12/2016 02:00,,6,4.5,87,6.5,4,0,1,3,213
03/12/2016 03:00,,6,5,87,5.5,4,0,1,3,158
03/12/2016 04:00,,6,5,81,6,4,0,1,3,63
03/12/2016 05:00,,6,5.5,81,3,4,0,1,3,76
03/12/2016 06:00,,6,4.5,78.5,6.5,4,0,1,3,109
03/12/2016 07:00,,6,4,78.5,8,4,0,1,3,200
03/12/2016 08:00,,6,4.5,81,6.5,4,0,1,3,486
03/12/2016 09:00,,7,5.5,78.5,8.5,3,0,1,3,803
03/12/2016 10:00,,8,5,76,15,2,0,1,3,1093
03/12/2016 11:00,,9,5.5,64,27,2,0,1,3,1489
03/12/2016 12:00,,9,5.5,60,28.5,3,0,1,3,1648
03/12/2016 13:00,,9,5,58,30.5,3,0,1,3,1717
03/12/2016 14:00,,8,4,59.5,30.5,3,0,1,3,1523
03/12/2016 15:00,,7.5,3.5,61.5,27,3,0,1,3,1487
03/12/2016 16:00,,7,4,68.5,19.5,3,0,1,3,1226
03/12/2016 17:00,,7,4.5,71,16,3,0,1,3,1070
03/12/2016 18:00,,6,3,71,14,3,0,1,3,1003
03/12/2016 19:00,,6,3.5,76,12,1,0,1,3,771
03/12/2016 20:00,,5,2.5,81,10,1,0,1,3,575
03/12/2016 21:00,,5,2.5,81,10,1,0,1,3,462
03/12/2016 22:00,,5,2.5,81,10,1,0,1,3,511
03/12/2016 23:00,,5,2,81,13,1,0,1,3,414
04/12/2016 00:00,,5,2,81,13,1,0,1,3,318
04/12/2016 01:00,,4.5,2,81,10,1,0,1,3,274
04/12/2016 02:00,,4,1,87,12,1,0,1,3,177
04/12/2016 03:00,,4.5,1.5,84,13,1,0,1,3,151
04/12/2016 04:00,,4,1,84,15,1,0,1,3,89
04/12/2016 05:00,,3,0.5,93,8,1,0,1,3,86
04/12/2016 06:00,,2.5,0.5,90,6.5,1,0,1,3,84
04/12/2016 07:00,,2.5,1,90,7.5,1,0,1,3,118
04/12/2016 08:00,,3.5,0.5,84,11,1,0,1,3,285
04/12/2016 09:00,,5,1.5,81,16,1,0,1,3,603
04/12/2016 10:00,,6.5,3.5,73.5,19,1,0,1,3,1003
04/12/2016 11:00,,7.5,3.5,68.5,27,1,0,1,3,1374
04/12/2016 12:00,,8,4,62,29.5,1,0,1,3,1517
04/12/2016 13:00,,8,4,59.5,28,1,0,1,3,1623
04/12/2016 14:00,,7.5,3.5,59,25,1,0,1,3,1616
04/12/2016 15:00,,6.5,3.5,63.5,18.5,1,0,1,3,1368
04/12/2016 16:00,,6,2,66,22,1,0,1,3,1071
04/12/2016 17:00,,4.5,1,70,16,1,0,1,3,908
04/12/2016 18:00,,4.5,2.5,75.5,7,1,0,1,3,779
04/12/2016 19:00,,4,2.5,75,6.5,1,0,1,3,567
